nominal;data;curs;cdx
100;20.11.2019;"13,3556";јрм¤нский драм
100;19.11.2019;"13,3447";јрм¤нский драм
100;16.11.2019;"13,3657";јрм¤нский драм
100;15.11.2019;"13,4331";јрм¤нский драм
100;14.11.2019;"13,4312";јрм¤нский драм
100;13.11.2019;"13,3584";јрм¤нский драм
100;12.11.2019;"13,3707";јрм¤нский драм
100;09.11.2019;"13,3395";јрм¤нский драм
100;08.11.2019;"13,3396";јрм¤нский драм
100;07.11.2019;"13,3099";јрм¤нский драм
100;06.11.2019;"13,2665";јрм¤нский драм
100;02.11.2019;"13,4379";јрм¤нский драм
100;01.11.2019;"13,3910";јрм¤нский драм
100;31.10.2019;"13,4160";јрм¤нский драм
100;30.10.2019;"13,4157";јрм¤нский драм
100;29.10.2019;"13,4265";јрм¤нский драм
100;26.10.2019;"13,4094";јрм¤нский драм
100;25.10.2019;"13,4329";јрм¤нский драм
100;24.10.2019;"13,3682";јрм¤нский драм
100;23.10.2019;"13,3853";јрм¤нский драм
100;22.10.2019;"13,3600";јрм¤нский драм
100;19.10.2019;"13,4329";јрм¤нский драм
100;18.10.2019;"13,4062";јрм¤нский драм
100;17.10.2019;"13,4868";јрм¤нский драм
100;16.10.2019;"13,4565";јрм¤нский драм
100;15.10.2019;"13,5022";јрм¤нский драм
100;12.10.2019;"13,4641";јрм¤нский драм
100;11.10.2019;"13,5727";јрм¤нский драм
100;10.10.2019;"13,6545";јрм¤нский драм
100;09.10.2019;"13,6076";јрм¤нский драм
100;08.10.2019;"13,6117";јрм¤нский драм
100;05.10.2019;"13,6446";јрм¤нский драм
100;04.10.2019;"13,6629";јрм¤нский драм
100;03.10.2019;"13,7392";јрм¤нский драм
100;02.10.2019;"13,6695";јрм¤нский драм
100;01.10.2019;"13,5657";јрм¤нский драм
100;28.09.2019;"13,5398";јрм¤нский драм
100;27.09.2019;"13,5117";јрм¤нский драм
100;26.09.2019;"13,4876";јрм¤нский драм
100;25.09.2019;"13,3892";јрм¤нский драм
100;24.09.2019;"13,4424";јрм¤нский драм
100;21.09.2019;"13,3995";јрм¤нский драм
100;20.09.2019;"13,4845";јрм¤нский драм
100;19.09.2019;"13,5156";јрм¤нский драм
100;18.09.2019;"13,4539";јрм¤нский драм
100;17.09.2019;"13,3866";јрм¤нский драм
100;14.09.2019;"13,5188";јрм¤нский драм
100;13.09.2019;"13,6884";јрм¤нский драм
100;12.09.2019;"13,7318";јрм¤нский драм
100;11.09.2019;"13,7405";јрм¤нский драм
100;10.09.2019;"13,7535";јрм¤нский драм
100;07.09.2019;"13,8433";јрм¤нский драм
100;06.09.2019;"13,8548";јрм¤нский драм
100;05.09.2019;"13,9487";јрм¤нский драм
100;04.09.2019;"14,0488";јрм¤нский драм
100;03.09.2019;"13,9818";јрм¤нский драм
100;31.08.2019;"13,9596";јрм¤нский драм
100;30.08.2019;"14,0078";јрм¤нский драм
100;29.08.2019;"13,9522";јрм¤нский драм
100;28.08.2019;"13,9174";јрм¤нский драм
100;27.08.2019;"13,8454";јрм¤нский драм
100;24.08.2019;"13,7825";јрм¤нский драм
100;23.08.2019;"13,7827";јрм¤нский драм
100;22.08.2019;"13,9179";јрм¤нский драм
100;21.08.2019;"14,0332";јрм¤нский драм
100;20.08.2019;"13,9874";јрм¤нский драм
100;17.08.2019;"13,8531";јрм¤нский драм
100;16.08.2019;"13,8426";јрм¤нский драм
100;15.08.2019;"13,7053";јрм¤нский драм
100;14.08.2019;"13,7819";јрм¤нский драм
100;13.08.2019;"13,7426";јрм¤нский драм
100;10.08.2019;"13,7031";јрм¤нский драм
100;09.08.2019;"13,6698";јрм¤нский драм
100;08.08.2019;"13,6699";јрм¤нский драм
100;07.08.2019;"13,6947";јрм¤нский драм
100;06.08.2019;"13,6704";јрм¤нский драм
100;03.08.2019;"13,5840";јрм¤нский драм
100;02.08.2019;"13,4161";јрм¤нский драм
100;01.08.2019;"13,3173";јрм¤нский драм
100;31.07.2019;"13,3149";јрм¤нский драм
100;30.07.2019;"13,3476";јрм¤нский драм
100;27.07.2019;"13,2592";јрм¤нский драм
100;26.07.2019;"13,2767";јрм¤нский драм
100;25.07.2019;"13,2792";јрм¤нский драм
100;24.07.2019;"13,2680";јрм¤нский драм
100;23.07.2019;"13,2181";јрм¤нский драм
100;20.07.2019;"13,1962";јрм¤нский драм
100;19.07.2019;"13,1910";јрм¤нский драм
100;18.07.2019;"13,2210";јрм¤нский драм
100;17.07.2019;"13,1821";јрм¤нский драм
100;16.07.2019;"13,1743";јрм¤нский драм
100;13.07.2019;"13,2140";јрм¤нский драм
100;12.07.2019;"13,2064";јрм¤нский драм
100;11.07.2019;"13,3750";јрм¤нский драм
100;10.07.2019;"13,3990";јрм¤нский драм
100;09.07.2019;"13,4040";јрм¤нский драм
100;06.07.2019;"13,3297";јрм¤нский драм
100;05.07.2019;"13,3056";јрм¤нский драм
100;04.07.2019;"13,3253";јрм¤нский драм
100;03.07.2019;"13,2689";јрм¤нский драм
100;02.07.2019;"13,2328";јрм¤нский драм
100;29.06.2019;"13,2145";јрм¤нский драм
100;28.06.2019;"13,2170";јрм¤нский драм
100;27.06.2019;"13,1591";јрм¤нский драм
100;26.06.2019;"13,0856";јрм¤нский драм
100;25.06.2019;"13,1886";јрм¤нский драм
100;22.06.2019;"13,2278";јрм¤нский драм
100;21.06.2019;"13,2721";јрм¤нский драм
100;20.06.2019;"13,4058";јрм¤нский драм
100;19.06.2019;"13,4804";јрм¤нский драм
100;18.06.2019;"13,4671";јрм¤нский драм
100;15.06.2019;"13,4712";јрм¤нский драм
100;14.06.2019;"13,5141";јрм¤нский драм
100;12.06.2019;"13,4689";јрм¤нский драм
100;11.06.2019;"13,5265";јрм¤нский драм
100;08.06.2019;"13,5711";јрм¤нский драм
100;07.06.2019;"13,6117";јрм¤нский драм
100;06.06.2019;"13,5817";јрм¤нский драм
100;05.06.2019;"13,5894";јрм¤нский драм
100;04.06.2019;"13,6430";јрм¤нский драм
100;01.06.2019;"13,6145";јрм¤нский драм
100;31.05.2019;"13,5538";јрм¤нский драм
100;30.05.2019;"13,5226";јрм¤нский драм
100;29.05.2019;"13,4407";јрм¤нский драм
100;28.05.2019;"13,4299";јрм¤нский драм
100;25.05.2019;"13,4746";јрм¤нский драм
100;24.05.2019;"13,4525";јрм¤нский драм
100;23.05.2019;"13,4409";јрм¤нский драм
100;22.05.2019;"13,4663";јрм¤нский драм
100;21.05.2019;"13,4324";јрм¤нский драм
100;18.05.2019;"13,4862";јрм¤нский драм
100;17.05.2019;"13,4500";јрм¤нский драм
100;16.05.2019;"13,4793";јрм¤нский драм
100;15.05.2019;"13,5669";јрм¤нский драм
100;14.05.2019;"13,6028";јрм¤нский драм
100;09.05.2019;"13,5357";јрм¤нский драм
100;08.05.2019;"13,5332";јрм¤нский драм
100;07.05.2019;"13,5761";јрм¤нский драм
100;01.05.2019;"13,4229";јрм¤нский драм
100;30.04.2019;"13,4355";јрм¤нский драм
100;27.04.2019;"13,4313";јрм¤нский драм
100;26.04.2019;"13,4259";јрм¤нский драм
100;25.04.2019;"13,2807";јрм¤нский драм
100;24.04.2019;"13,2511";јрм¤нский драм
100;23.04.2019;"13,2309";јрм¤нский драм
100;20.04.2019;"13,2587";јрм¤нский драм
100;19.04.2019;"13,2758";јрм¤нский драм
100;18.04.2019;"13,2227";јрм¤нский драм
100;17.04.2019;"13,2595";јрм¤нский драм
100;16.04.2019;"13,2441";јрм¤нский драм
100;13.04.2019;"13,2861";јрм¤нский драм
100;12.04.2019;"13,2782";јрм¤нский драм
100;11.04.2019;"13,3314";јрм¤нский драм
100;10.04.2019;"13,3011";јрм¤нский драм
100;09.04.2019;"13,4051";јрм¤нский драм
100;06.04.2019;"13,4196";јрм¤нский драм
100;05.04.2019;"13,4006";јрм¤нский драм
100;04.04.2019;"13,3724";јрм¤нский драм
100;03.04.2019;"13,4441";јрм¤нский драм
100;02.04.2019;"13,4493";јрм¤нский драм
100;30.03.2019;"13,2994";јрм¤нский драм
100;29.03.2019;"13,3254";јрм¤нский драм
100;28.03.2019;"13,2702";јрм¤нский драм
100;27.03.2019;"13,2034";јрм¤нский драм
100;26.03.2019;"13,2742";јрм¤нский драм
100;23.03.2019;"13,1013";јрм¤нский драм
100;22.03.2019;"13,1210";јрм¤нский драм
100;21.03.2019;"13,2237";јрм¤нский драм
100;20.03.2019;"13,1999";јрм¤нский драм
100;19.03.2019;"13,3037";јрм¤нский драм
100;16.03.2019;"13,4264";јрм¤нский драм
100;15.03.2019;"13,4268";јрм¤нский драм
100;14.03.2019;"13,4074";јрм¤нский драм
100;13.03.2019;"13,4494";јрм¤нский драм
100;12.03.2019;"13,5208";јрм¤нский драм
100;08.03.2019;"13,4704";јрм¤нский драм
100;07.03.2019;"13,4483";јрм¤нский драм
100;06.03.2019;"13,4177";јрм¤нский драм
100;05.03.2019;"13,4483";јрм¤нский драм
100;02.03.2019;"13,4370";јрм¤нский драм
100;01.03.2019;"13,4441";јрм¤нский драм
100;28.02.2019;"13,4308";јрм¤нский драм
100;27.02.2019;"13,4243";јрм¤нский драм
100;26.02.2019;"13,3534";јрм¤нский драм
100;23.02.2019;"13,4060";јрм¤нский драм
100;22.02.2019;"13,4372";јрм¤нский драм
100;21.02.2019;"13,5063";јрм¤нский драм
100;20.02.2019;"13,5730";јрм¤нский драм
100;19.02.2019;"13,5822";јрм¤нский драм
100;16.02.2019;"13,6759";јрм¤нский драм
100;15.02.2019;"13,6386";јрм¤нский драм
100;14.02.2019;"13,4559";јрм¤нский драм
100;13.02.2019;"13,4276";јрм¤нский драм
100;12.02.2019;"13,3983";јрм¤нский драм
100;09.02.2019;"13,5444";јрм¤нский драм
100;08.02.2019;"13,5038";јрм¤нский драм
100;07.02.2019;"13,4567";јрм¤нский драм
100;06.02.2019;"13,4708";јрм¤нский драм
100;05.02.2019;"13,4646";јрм¤нский драм
100;02.02.2019;"13,4770";јрм¤нский драм
100;01.02.2019;"13,3985";јрм¤нский драм
100;31.01.2019;"13,5838";јрм¤нский драм
100;30.01.2019;"13,6476";јрм¤нский драм
100;29.01.2019;"13,5658";јрм¤нский драм
100;26.01.2019;"13,5604";јрм¤нский драм
100;25.01.2019;"13,6114";јрм¤нский драм
100;24.01.2019;"13,6555";јрм¤нский драм
100;23.01.2019;"13,7075";јрм¤нский драм
100;22.01.2019;"13,6691";јрм¤нский драм
100;19.01.2019;"13,6737";јрм¤нский драм
100;18.01.2019;"13,6856";јрм¤нский драм
100;17.01.2019;"13,7370";јрм¤нский драм
100;16.01.2019;"13,7802";јрм¤нский драм
100;15.01.2019;"13,8113";јрм¤нский драм
100;12.01.2019;"13,7689";јрм¤нский драм
100;11.01.2019;"13,7743";јрм¤нский драм
100;10.01.2019;"13,8280";јрм¤нский драм
100;30.12.2018;"14,3238";јрм¤нский драм
100;29.12.2018;"14,3640";јрм¤нский драм
100;28.12.2018;"14,2306";јрм¤нский драм
100;27.12.2018;"14,2357";јрм¤нский драм
100;26.12.2018;"14,1742";јрм¤нский драм
100;25.12.2018;"14,1484";јрм¤нский драм
100;22.12.2018;"14,0455";јрм¤нский драм
100;21.12.2018;"13,8766";јрм¤нский драм
100;20.12.2018;"13,8375";јрм¤нский драм
100;19.12.2018;"13,7705";јрм¤нский драм
100;18.12.2018;"13,7589";јрм¤нский драм
100;15.12.2018;"13,6836";јрм¤нский драм
100;14.12.2018;"13,6327";јрм¤нский драм
100;13.12.2018;"13,6841";јрм¤нский драм
100;12.12.2018;"13,6920";јрм¤нский драм
100;11.12.2018;"13,6722";јрм¤нский драм
100;08.12.2018;"13,7985";јрм¤нский драм
100;07.12.2018;"13,7717";јрм¤нский драм
100;06.12.2018;"13,7896";јрм¤нский драм
100;05.12.2018;"13,6975";јрм¤нский драм
100;04.12.2018;"13,6657";јрм¤нский драм
100;01.12.2018;"13,6971";јрм¤нский драм
100;30.11.2018;"13,7390";јрм¤нский драм
100;29.11.2018;"13,8057";јрм¤нский драм
100;28.11.2018;"13,7549";јрм¤нский драм
100;27.11.2018;"13,7128";јрм¤нский драм
100;24.11.2018;"13,5534";јрм¤нский драм
100;23.11.2018;"13,5202";јрм¤нский драм
100;22.11.2018;"13,6201";јрм¤нский драм
100;21.11.2018;"13,5022";јрм¤нский драм
100;20.11.2018;"13,5931";јрм¤нский драм
100;17.11.2018;"13,5928";јрм¤нский драм
100;16.11.2018;"13,6648";јрм¤нский драм
100;15.11.2018;"13,9554";јрм¤нский драм
100;14.11.2018;"13,8904";јрм¤нский драм
100;13.11.2018;"13,8283";јрм¤нский драм
100;10.11.2018;"13,7268";јрм¤нский драм
100;09.11.2018;"13,5882";јрм¤нский драм
100;08.11.2018;"13,5545";јрм¤нский драм
100;07.11.2018;"13,5339";јрм¤нский драм
100;03.11.2018;"13,4799";јрм¤нский драм
100;02.11.2018;"13,4725";јрм¤нский драм
100;01.11.2018;"13,4777";јрм¤нский драм
100;31.10.2018;"13,5394";јрм¤нский драм
100;30.10.2018;"13,5417";јрм¤нский драм
100;27.10.2018;"13,5078";јрм¤нский драм
100;26.10.2018;"13,5870";јрм¤нский драм
100;25.10.2018;"13,5250";јрм¤нский драм
100;24.10.2018;"13,4591";јрм¤нский драм
100;23.10.2018;"13,4736";јрм¤нский драм
100;20.10.2018;"13,5979";јрм¤нский драм
100;19.10.2018;"13,5304";јрм¤нский драм
100;18.10.2018;"13,4643";јрм¤нский драм
100;17.10.2018;"13,5394";јрм¤нский драм
100;16.10.2018;"13,5429";јрм¤нский драм
100;13.10.2018;"13,5821";јрм¤нский драм
100;12.10.2018;"13,7463";јрм¤нский драм
100;11.10.2018;"13,6376";јрм¤нский драм
100;10.10.2018;"13,6716";јрм¤нский драм
100;09.10.2018;"13,7824";јрм¤нский драм
100;06.10.2018;"13,7093";јрм¤нский драм
100;05.10.2018;"13,6462";јрм¤нский драм
100;04.10.2018;"13,5063";јрм¤нский драм
100;03.10.2018;"13,4980";јрм¤нский драм
100;02.10.2018;"13,5765";јрм¤нский драм
100;29.09.2018;"13,5798";јрм¤нский драм
100;28.09.2018;"13,6503";јрм¤нский драм
100;27.09.2018;"13,6684";јрм¤нский драм
100;26.09.2018;"13,6821";јрм¤нский драм
100;25.09.2018;"13,7474";јрм¤нский драм
100;22.09.2018;"13,7328";јрм¤нский драм
100;21.09.2018;"13,7681";јрм¤нский драм
100;20.09.2018;"13,8593";јрм¤нский драм
100;19.09.2018;"13,9839";јрм¤нский драм
100;18.09.2018;"14,0393";јрм¤нский драм
100;15.09.2018;"14,0731";јрм¤нский драм
100;14.09.2018;"14,1228";јрм¤нский драм
100;13.09.2018;"14,3420";јрм¤нский драм
100;12.09.2018;"14,4040";јрм¤нский драм
100;11.09.2018;"14,4059";јрм¤нский драм
100;08.09.2018;"14,2415";јрм¤нский драм
100;07.09.2018;"14,0694";јрм¤нский драм
100;06.09.2018;"14,1452";јрм¤нский драм
100;05.09.2018;"14,1500";јрм¤нский драм
100;04.09.2018;"14,0228";јрм¤нский драм
100;01.09.2018;"14,0879";јрм¤нский драм
100;31.08.2018;"14,1030";јрм¤нский драм
100;30.08.2018;"14,1380";јрм¤нский драм
100;29.08.2018;"13,9816";јрм¤нский драм
100;28.08.2018;"13,9537";јрм¤нский драм
100;25.08.2018;"14,0500";јрм¤нский драм
100;24.08.2018;"14,1729";јрм¤нский драм
100;23.08.2018;"14,0283";јрм¤нский драм
100;22.08.2018;"13,9114";јрм¤нский драм
100;21.08.2018;"13,8918";јрм¤нский драм
100;18.08.2018;"13,8674";јрм¤нский драм
100;17.08.2018;"13,8409";јрм¤нский драм
100;16.08.2018;"13,7641";јрм¤нский драм
100;15.08.2018;"13,7949";јрм¤нский драм
100;14.08.2018;"14,1469";јрм¤нский драм
100;11.08.2018;"13,8812";јрм¤нский драм
100;10.08.2018;"13,7665";јрм¤нский драм
100;09.08.2018;"13,2077";јрм¤нский драм
100;08.08.2018;"13,1968";јрм¤нский драм
100;07.08.2018;"13,1874";јрм¤нский драм
100;04.08.2018;"13,1786";јрм¤нский драм
100;03.08.2018;"13,1259";јрм¤нский драм
100;02.08.2018;"13,0128";јрм¤нский драм
100;01.08.2018;"12,9693";јрм¤нский драм
100;31.07.2018;"13,0453";јрм¤нский драм
100;28.07.2018;"13,1056";јрм¤нский драм
100;27.07.2018;"13,0813";јрм¤нский драм
100;26.07.2018;"13,1151";јрм¤нский драм
100;25.07.2018;"13,0873";јрм¤нский драм
100;24.07.2018;"13,1302";јрм¤нский драм
100;21.07.2018;"13,2131";јрм¤нский драм
100;20.07.2018;"13,1685";јрм¤нский драм
100;19.07.2018;"13,1043";јрм¤нский драм
100;18.07.2018;"13,0141";јрм¤нский драм
100;17.07.2018;"12,9632";јрм¤нский драм
100;14.07.2018;"12,9643";јрм¤нский драм
100;13.07.2018;"12,9360";јрм¤нский драм
100;12.07.2018;"12,8834";јрм¤нский драм
100;11.07.2018;"12,9552";јрм¤нский драм
100;10.07.2018;"13,0091";јрм¤нский драм
100;07.07.2018;"13,0687";јрм¤нский драм
100;06.07.2018;"13,0501";јрм¤нский драм
100;05.07.2018;"13,0904";јрм¤нский драм
100;04.07.2018;"13,1025";јрм¤нский драм
100;03.07.2018;"13,0995";јрм¤нский драм
100;30.06.2018;"13,0200";јрм¤нский драм
100;29.06.2018;"13,1445";јрм¤нский драм
100;28.06.2018;"13,1015";јрм¤нский драм
100;27.06.2018;"13,0190";јрм¤нский драм
100;26.06.2018;"12,9927";јрм¤нский драм
100;23.06.2018;"13,0931";јрм¤нский драм
100;22.06.2018;"13,2339";јрм¤нский драм
100;21.06.2018;"13,1932";јрм¤нский драм
100;20.06.2018;"13,2894";јрм¤нский драм
100;19.06.2018;"13,1436";јрм¤нский драм
100;16.06.2018;"12,9314";јрм¤нский драм
100;15.06.2018;"12,8884";јрм¤нский драм
100;14.06.2018;"13,0676";јрм¤нский драм
100;10.06.2018;"12,9008";јрм¤нский драм
100;09.06.2018;"12,9747";јрм¤нский драм
100;08.06.2018;"12,7897";јрм¤нский драм
100;07.06.2018;"12,8378";јрм¤нский драм
100;06.06.2018;"12,8274";јрм¤нский драм
100;05.06.2018;"12,8164";јрм¤нский драм
100;02.06.2018;"12,8870";јрм¤нский драм
100;01.06.2018;"12,8403";јрм¤нский драм
100;31.05.2018;"12,9126";јрм¤нский драм
100;30.05.2018;"12,9828";јрм¤нский драм
100;29.05.2018;"12,8526";јрм¤нский драм
100;26.05.2018;"12,7805";јрм¤нский драм
100;25.05.2018;"12,7167";јрм¤нский драм
100;24.05.2018;"12,7856";јрм¤нский драм
100;23.05.2018;"12,6703";јрм¤нский драм
100;22.05.2018;"12,9575";јрм¤нский драм
100;19.05.2018;"12,8242";јрм¤нский драм
100;18.05.2018;"12,7995";јрм¤нский драм
100;17.05.2018;"12,8726";јрм¤нский драм
100;16.05.2018;"12,7794";јрм¤нский драм
100;15.05.2018;"12,7226";јрм¤нский драм
100;12.05.2018;"12,7028";јрм¤нский драм
100;11.05.2018;"12,8516";јрм¤нский драм
100;09.05.2018;"12,9443";јрм¤нский драм
100;08.05.2018;"12,8857";јрм¤нский драм
100;05.05.2018;"13,0111";јрм¤нский драм
100;04.05.2018;"13,1034";јрм¤нский драм
100;29.04.2018;"12,8284";јрм¤нский драм
100;28.04.2018;"12,9814";јрм¤нский драм
100;27.04.2018;"13,0084";јрм¤нский драм
100;26.04.2018;"12,8578";јрм¤нский драм
100;25.04.2018;"12,8435";јрм¤нский драм
100;24.04.2018;"12,8812";јрм¤нский драм
100;21.04.2018;"12,7888";јрм¤нский драм
100;20.04.2018;"12,6788";јрм¤нский драм
100;19.04.2018;"12,7971";јрм¤нский драм
100;18.04.2018;"12,6595";јрм¤нский драм
100;17.04.2018;"12,8810";јрм¤нский драм
100;14.04.2018;"12,7055";јрм¤нский драм
100;13.04.2018;"12,8209";јрм¤нский драм
100;12.04.2018;"13,2224";јрм¤нский драм
100;11.04.2018;"12,9398";јрм¤нский драм
100;10.04.2018;"12,1833";јрм¤нский драм
100;07.04.2018;"12,0486";јрм¤нский драм
100;06.04.2018;"11,9958";јрм¤нский драм
100;05.04.2018;"12,0343";јрм¤нский драм
100;04.04.2018;"11,9995";јрм¤нский драм
100;03.04.2018;"11,9329";јрм¤нский драм
100;31.03.2018;"11,9426";јрм¤нский драм
100;30.03.2018;"12,0464";јрм¤нский драм
100;29.03.2018;"11,9841";јрм¤нский драм
100;28.03.2018;"11,9176";јрм¤нский драм
100;27.03.2018;"11,8758";јрм¤нский драм
100;24.03.2018;"11,8874";јрм¤нский драм
100;23.03.2018;"11,8292";јрм¤нский драм
100;22.03.2018;"11,9807";јрм¤нский драм
100;21.03.2018;"12,0090";јрм¤нский драм
100;20.03.2018;"11,9950";јрм¤нский драм
100;17.03.2018;"11,9730";јрм¤нский драм
100;16.03.2018;"11,8542";јрм¤нский драм
100;15.03.2018;"11,8403";јрм¤нский драм
100;14.03.2018;"11,8370";јрм¤нский драм
100;13.03.2018;"11,7758";јрм¤нский драм
100;08.03.2018;"11,7967";јрм¤нский драм
100;07.03.2018;"11,7448";јрм¤нский драм
100;06.03.2018;"11,8760";јрм¤нский драм
100;03.03.2018;"11,7800";јрм¤нский драм
100;02.03.2018;"11,7447";јрм¤нский драм
100;01.03.2018;"11,7263";јрм¤нский драм
100;28.02.2018;"11,5802";јрм¤нский драм
100;27.02.2018;"11,6284";јрм¤нский драм
100;23.02.2018;"11,8104";јрм¤нский драм
100;22.02.2018;"11,7930";јрм¤нский драм
100;21.02.2018;"11,7726";јрм¤нский драм
100;20.02.2018;"11,7261";јрм¤нский драм
100;17.02.2018;"11,7187";јрм¤нский драм
100;16.02.2018;"11,7532";јрм¤нский драм
100;15.02.2018;"11,9357";јрм¤нский драм
100;14.02.2018;"11,9533";јрм¤нский драм
100;13.02.2018;"11,9944";јрм¤нский драм
100;10.02.2018;"12,0439";јрм¤нский драм
100;09.02.2018;"11,9457";јрм¤нский драм
100;08.02.2018;"11,8160";јрм¤нский драм
100;07.02.2018;"11,8960";јрм¤нский драм
100;06.02.2018;"11,7583";јрм¤нский драм
100;03.02.2018;"11,6388";јрм¤нский драм
100;02.02.2018;"11,7065";јрм¤нский драм
100;01.02.2018;"11,6855";јрм¤нский драм
100;31.01.2018;"11,7274";јрм¤нский драм
100;30.01.2018;"11,7248";јрм¤нский драм
100;27.01.2018;"11,6165";јрм¤нский драм
100;26.01.2018;"11,6397";јрм¤нский драм
100;25.01.2018;"11,7354";јрм¤нский драм
100;24.01.2018;"11,7328";јрм¤нский драм
100;23.01.2018;"11,7604";јрм¤нский драм
100;20.01.2018;"11,7308";јрм¤нский драм
100;19.01.2018;"11,7564";јрм¤нский драм
100;18.01.2018;"11,7144";јрм¤нский драм
100;17.01.2018;"11,6672";јрм¤нский драм
100;16.01.2018;"11,6729";јрм¤нский драм
100;13.01.2018;"11,7019";јрм¤нский драм
100;12.01.2018;"11,7760";јрм¤нский драм
100;11.01.2018;"11,7362";јрм¤нский драм
100;10.01.2018;"11,7621";јрм¤нский драм
100;30.12.2017;"11,9009";јрм¤нский драм
100;29.12.2017;"11,9222";јрм¤нский драм
100;28.12.2017;"11,9249";јрм¤нский драм
100;27.12.2017;"11,9855";јрм¤нский драм
100;26.12.2017;"12,0870";јрм¤нский драм
100;23.12.2017;"12,1364";јрм¤нский драм
100;22.12.2017;"12,1493";јрм¤нский драм
100;21.12.2017;"12,1693";јрм¤нский драм
100;20.12.2017;"12,1349";јрм¤нский драм
100;19.12.2017;"12,1646";јрм¤нский драм
100;16.12.2017;"12,2323";јрм¤нский драм
100;15.12.2017;"12,0923";јрм¤нский драм
100;14.12.2017;"12,2351";јрм¤нский драм
100;13.12.2017;"12,1539";јрм¤нский драм
100;12.12.2017;"12,2386";јрм¤нский драм
100;09.12.2017;"12,2179";јрм¤нский драм
100;08.12.2017;"12,2131";јрм¤нский драм
100;07.12.2017;"12,1470";јрм¤нский драм
100;06.12.2017;"12,1090";јрм¤нский драм
100;05.12.2017;"12,1681";јрм¤нский драм
100;02.12.2017;"12,0656";јрм¤нский драм
100;01.12.2017;"12,1036";јрм¤нский драм
100;30.11.2017;"12,0394";јрм¤нский драм
100;29.11.2017;"12,0675";јрм¤нский драм
100;28.11.2017;"12,0221";јрм¤нский драм
100;25.11.2017;"12,0933";јрм¤нский драм
100;24.11.2017;"12,0603";јрм¤нский драм
100;23.11.2017;"12,1913";јрм¤нский драм
100;22.11.2017;"12,2979";јрм¤нский драм
100;21.11.2017;"12,2722";јрм¤нский драм
100;18.11.2017;"12,2701";јрм¤нский драм
100;17.11.2017;"12,3119";јрм¤нский драм
100;16.11.2017;"12,3272";јрм¤нский драм
100;15.11.2017;"12,2061";јрм¤нский драм
100;14.11.2017;"12,1524";јрм¤нский драм
100;11.11.2017;"12,1627";јрм¤нский драм
100;10.11.2017;"12,1719";јрм¤нский драм
100;09.11.2017;"12,1834";јрм¤нский драм
100;08.11.2017;"12,0304";јрм¤нский драм
100;04.11.2017;"12,0772";јрм¤нский драм
100;03.11.2017;"12,0138";јрм¤нский драм
100;02.11.2017;"12,0430";јрм¤нский драм
100;01.11.2017;"12,0452";јрм¤нский драм
100;31.10.2017;"11,9991";јрм¤нский драм
100;28.10.2017;"12,0630";јрм¤нский драм
100;27.10.2017;"11,9977";јрм¤нский драм
100;26.10.2017;"11,9581";јрм¤нский драм
100;25.10.2017;"11,9471";јрм¤нский драм
100;24.10.2017;"11,9234";јрм¤нский драм
100;21.10.2017;"11,9493";јрм¤нский драм
100;20.10.2017;"11,9640";јрм¤нский драм
100;19.10.2017;"11,9069";јрм¤нский драм
100;18.10.2017;"11,9233";јрм¤нский драм
100;17.10.2017;"11,8707";јрм¤нский драм
100;14.10.2017;"11,9816";јрм¤нский драм
100;13.10.2017;"11,9981";јрм¤нский драм
100;12.10.2017;"12,0518";јрм¤нский драм
100;11.10.2017;"12,1234";јрм¤нский драм
100;10.10.2017;"12,1871";јрм¤нский драм
100;07.10.2017;"12,0839";јрм¤нский драм
100;06.10.2017;"12,0362";јрм¤нский драм
100;05.10.2017;"12,0885";јрм¤нский драм
100;04.10.2017;"12,1132";јрм¤нский драм
100;03.10.2017;"12,0974";јрм¤нский драм
100;30.09.2017;"12,1298";јрм¤нский драм
100;29.09.2017;"12,2204";јрм¤нский драм
100;28.09.2017;"12,1386";јрм¤нский драм
100;27.09.2017;"12,0458";јрм¤нский драм
100;26.09.2017;"12,0532";јрм¤нский драм
100;23.09.2017;"12,0612";јрм¤нский драм
100;22.09.2017;"12,1752";јрм¤нский драм
100;21.09.2017;"12,1431";јрм¤нский драм
100;20.09.2017;"12,1318";јрм¤нский драм
100;19.09.2017;"12,0457";јрм¤нский драм
100;16.09.2017;"12,0212";јрм¤нский драм
100;15.09.2017;"12,0834";јрм¤нский драм
100;14.09.2017;"12,0644";јрм¤нский драм
100;13.09.2017;"11,9803";јрм¤нский драм
100;12.09.2017;"11,9601";јрм¤нский драм
100;09.09.2017;"11,9302";јрм¤нский драм
100;08.09.2017;"11,9511";јрм¤нский драм
100;07.09.2017;"11,9924";јрм¤нский драм
100;06.09.2017;"12,1026";јрм¤нский драм
100;05.09.2017;"12,0882";јрм¤нский драм
100;02.09.2017;"12,1455";јрм¤нский драм
100;01.09.2017;"12,2544";јрм¤нский драм
100;31.08.2017;"12,2739";јрм¤нский драм
100;30.08.2017;"12,2324";јрм¤нский драм
100;29.08.2017;"12,2355";јрм¤нский драм
100;26.08.2017;"12,3481";јрм¤нский драм
100;25.08.2017;"12,3529";јрм¤нский драм
100;24.08.2017;"12,3576";јрм¤нский драм
100;23.08.2017;"12,3578";јрм¤нский драм
100;22.08.2017;"12,3573";јрм¤нский драм
100;19.08.2017;"12,4048";јрм¤нский драм
